data,autor,partido,uf,discurso
10/04/2019,JORGE SOLLA,PT,BA,"Parabéns, Deputada Margarete."
10/04/2019,FELIPE FRANCISCHINI,PRB,MG,"Muito obrigado, Deputada Margarete Coelho. Com a palavra o eminente Deputado Jorge Solla, não membro. S.Exa. dispõe de 5 minutos."
10/04/2019,JORGE SOLLA,PT,BA,"Obrigado, Presidente. Acho que a Deputada que me antecedeu foi muita clara sobre o absurdo que será se esta Comissão vier a admitir como constitucional um projeto dessa natureza. Esse é um dos projetos de maior inconstitucionalidade que já pôde ser atribuído a esta Casa e não pode prosperar nesta CCJ. Inclusive, querer tirar da Constituição os direitos da seguridade social é um dos maiores ataques que a população brasileira já sofreu em todos esses anos. O projeto desnuda o caráter deste Governo, deixa muito claro qual é o interesse. A primeira coisa que eu queria ressaltar é que esse projeto não vem, ao contrário do que dizem, para equilibrar as finanças da Previdência Social Š em hipótese alguma. Ele propõe um regime de capitalização que vai falir a Previdência Social. Vai falir! Reunião de: 16/04/2019 Na sessão anterior, inclusive, vários Parlamentares questionaram o Ministro Paulo Guedes. E ele não respondeu o tamanho da conta astronômica que vai ser paga pelo Governo brasileiro se a capitalização vier a ser aprovada. Ele tenta esconder o que acontecerá. Isso é muito claro. Ele diz que vai economizar 1 trilhão de reais em cima da maioria da população, dos mais pobres, do trabalhador rural, de quem recebe Benefício de Prestação Continuada Š BPC, do idoso, do deficiente que recebe o benefício da Seguridade Social. Todos esses vão pagar a conta de 1 trilhão de reais. E o sistema vai deixar de receber a contribuição previdenciária que não virá mais para o Instituto Nacional do Seguro Social Š INSS, não virá mais para os cofres públicos, irá para o fundo privado. Então, eles querem economizar 1 trilhão de reais cortando direitos dos trabalhadores para criar uma grande fonte de lucro para banqueiros, para rentistas e vão falir a Previdência Social, que vai perder a receita de forma brutal. Este projeto é extremamente prejudicial, a curto, médio e longo prazos, para toda a população. Só quem ganha são os banqueiros e rentistas. A curto prazo, o que vai acontecer? Vai ampliar o esforço fiscal para pagar a aposentadoria, porque terá que tirar recurso de outras áreas para aumentar a parcela dos impostos usados para completar a parte do trabalhador e do empregador. Por quê? Porque os trabalhadores vão progressivamente deixar de contribuir. O esforço intergeracional não acontecerá. Então, com isso, terá que aumentar a parcela dos impostos do pagamento da Previdência, ao contrário do que eles dizem. A médio prazo, haverá uma geração sem Previdência Social no sentido mais solidário da palavra, porque não haverá dinheiro para seguro-desemprego, não haverá afastamento em caso de doença pago pela Previdência, não haverá pensão pós-morte. No longo prazo, quem conseguir se aposentar invariavelmente vai ter uma renda muito mais baixa, por um motivo simples, porque só quem vai pagar é o trabalhador, na sua contribuição dentro das suas possibilidades. Não haverá dinheiro de tributos e impostos, como há hoje, e não haverá contribuição patronal. Não é à toa que, dos 30 países que já adotaram esse regime de forma exclusiva, 18 já voltaram atrás. Agora é bom vemos como este Governo trata diferente os trabalhadores e a população em relação aos empresários mais ricos deste País. Enquanto eles querem tirar o direito de o trabalhador rural se aposentar, estão falando em acabar de anistiar a dívida dos latifúndios do agronegócio. O Governo Temer já cortou a dívida enormemente, já anistiou grande parcela de 15 anos que o grande latifúndio não pagava a Presidência Social, não pagava o chamado Fundo de Assistência ao Trabalhador Rural Š FUNRURAL. Em relação ao que ficou para ser parcelado, Deputado Bohn Gass, Bolsonaro agora quer dar anistia total. Enquanto isso, 9 milhões de famílias que trabalham no campo, que vivem com uma renda média de 1.500 reais, não vão se aposentar mais. Não querem permitir que eles possam se aposentar. É chicotada no lombo do trabalhador e benefícios para uma elite milionária, bilionária a cada dia que passa. Nós não podemos concordar com isso. Quem é o privilegiado? Privilegiado é o Presidente da República que se aposentou com 33 anos de idade e não o trabalhador que trabalha de sol a sol para, no final, depois de 40 anos de trabalho, se aposentar com um salário mínimo. Só vou concluir, Sr. Presidente, com um dado importante. Para cada trabalhador urbano aposentado, o Estado brasileiro coloca 1.800 reais, por ano, para completar a conta da aposentadoria dele. Para cada militar reformado, o Estado brasileiro coloca 127 mil reais. E o privilegiado é o trabalhador que ganha 1, 2 salários mínimos, por mês, e trabalha a vida toda para conseguir chegar ao final da sua vida e receber um salário mínimo. Então, por favor, vamos parar de hipocrisia, vamos parar de hipocrisia neste País, vamos abrir as contas. Eu desafio, mais uma vez, o Ministro Paulo Guedes: apresente o cálculo de quanto vamos perder de receita na Previdência com a capitalização que aí o povo brasileiro vai entender a quem serve esse projeto e a quem servem os senhores.  (Palmas.)"
10/04/2019,FELIPE FRANCISCHINI,PRB,MG,"Muito obrigado, Deputado Jorge Solla. Com a palavra a ilustre Deputada Marília Arraes."
10/04/2019,MARÍLIA ARRAES,PT,PE,"Obrigada. Sr. Presidente, Sras. e Srs. Deputados, teria muito para se falar do aspecto político e do que significa para o Brasil essa proposta de reforma da Previdência, mas já que estamos aqui no âmbito da CCJ, precisamos discutir de fato a afronta à nossa Constituição, a chamada Constituição Cidadã de 1988, que provoca essa proposta, ao contrário o que diz o relatório desta Comissão. Em primeiro lugar, nós temos que falar dos princípios da Previdência Social. A Previdência Social está equilibrada em cima da proteção social e do equilíbrio financeiro, fiscal, atuarial, enquanto essa proposta foi elaborada simplesmente por economistas. Reunião de: 16/04/2019 Se querem fazer um ajuste fiscal, vamos discutir a reforma tributária, vamos discutir a taxação das grandes fortunas, vamos discutir a taxação dos dividendos, o Imposto de Renda sobre quem especula no mercado financeiro, mas não o fazem. Essa questão afronta diretamente os arts. 194 e 201 da Constituição Federal. O relatório ainda diz que não afronta cláusulas pétreas. Direitos sociais não são cláusulas pétreas? Direito do trabalhador não é um direito social? Nesse sentido, é claro que afronta um direito do trabalhador brasileiro. De acordo com o art. 6º, § 4º, da Constituição Federal, é sim um direito social o direito dos trabalhadores. O FGTS também é considerado um direito social, é protegido pela Constituição e está também sendo afrontado pela proposta de reforma da Previdência, pelo desmonte da Previdência Social que está sendo proposto por este Governo. Não dá também para deixar de falar do princípio da dignidade da pessoa humana, que é brutalmente afrontado com a retirada do BPC, com a desvinculação do salário mínimo, com essas normas duras que prejudicam a expectativa de direito do povo brasileiro de se aposentar e de se aposentar com salário integral. Eu ouvi alguns colegas desta Casa dizerem:  Ah, mas em quantos lugares do mundo se aposenta com salário integral? É muito difícil isso acontecer.  Não interessa, não interessa. É claro que nós precisamos nos inspirar em bons exemplos que temos no mundo, mas temos que analisar a realidade brasileira. O Brasil é um país com um potencial econômico muito grande, mas extremamente desigual, com um grande percentual de sua população pobre, e essas pessoas pobres precisam do mínimo designado na Constituição, que é o salário mínimo, para sobreviverem depois de terem trabalhado durante tantos anos, depois de terem dedicado sua vida ao nosso País. Enfim, Presidente, temos várias questões, várias afrontas aos direitos dos brasileiros, das brasileiras, mas parece que este Governo não está preocupado. Não está preocupado em realmente combater os privilégios, ao contrário do que diz na reforma da Previdência, que propõe atingir aqueles que de fato são mais pobres. Mas nós estamos aqui também para combater duas grandes questões que são Š não coincidentemente, mas intencionalmente Š as mais difíceis de se explicar à população, de levar ao dia a dia das pessoas: a capitalização e a retirada da Constituição. A capitalização, na prática, vai virar um regime obrigatório. Isso porque qual é o trabalhador que, com o estômago colado nas costas, como dizemos lá em Pernambuco, vai pedir emprego, e o patrão vai dizer:  Está bom, mas você opte pela capitalização, senão não fica com o emprego. Q ual é o trabalhador que vai negar, precisando sustentar sua família? Nenhum vai negar. A retirada da Constituição vai gerar uma grande insegurança jurídica para os trabalhadores brasileiros. Isso precisa ser combatido. O resto também precisa ser discutido, mas a grande questão que eles querem passar é facilitar as mudanças nas normas constitucionais e impor a capitalização para fazer graça com os banqueiros, a quem eles tanto são submissos. Muito obrigada, Sr. Presidente.  (Palmas.)"
10/04/2019,FELIPE FRANCISCHINI,PRB,MG,"Muito obrigado, Deputada Marília Arraes. Tem a palavra o eminente representante do Rio Grande do Sul, o Deputado Pompeo de Mattos."
10/04/2019,POMPEO DE MATTOS,PDT,RS,"Sr. Presidente, Sras. e Srs. Parlamentares, eu quero saudar todos, em nome dos meus colegas do PDT aqui presentes: o Deputado Gil Cutrim, lá do Maranhão; o Deputado Eduardo Bismarck, do nosso Ceará; o Deputado Dagoberto Nogueira, do Mato Grosso do Sul; o meu querido Deputado Afonso Motta, gaúcho como eu; e também o nosso Deputado Subtenente Gonzaga, de Minas Gerais. Na verdade, Presidente, eu vou falar para o Brasil e para os brasileiros. Aqui, dentro desta Casa, uma ampla maioria está cega, surda e acabou de ficar muda, porque não falam mais. Ficamos só nós falando para nós mesmos. Mas espero que o povo gaúcho e o povo brasileiro ouçam a nossa voz.  (Palmas.) Esta proposta de reforma, na verdade, já é um requentão, um remendão. Ela era de Temer. Não pôde ser votada porque não teve apelo popular, foi rejeitada no conceito popular. Bolsonaro se elegeu falando mal dela, veio e a copiou. Como diz a gurizada, no computador, foi Ctrl+c e Ctrl+v, copiou e colou. Colocou umas pimentas, umas poções de maldade, e a apresentou. Nós não somos refratários a uma reforma da Previdência, ajustes, correções, adequações. Aliás, Fernando Henrique fez uma reforma em 1996; Lula fez em 2003; Dilma fez em 2013. Mas nenhum deles ousou retirar da Constituição a proteção ao sistema previdenciário, à Seguridade Social. Ninguém teve a coragem de propor que se saísse do guarda-chuva da proteção da Constituição, que o Constituinte originário lá colocou. Mas aqui eles passaram dos limites. Reunião de: 16/04/2019 É claro que nós tínhamos que dividir esta proposta; no mínimo, fatiá-la em duas. Uma questão é o Regime Próprio de Previdência Social Š RPPS dos Municípios, dos Estados e até mesmo da União. Essa é uma questão de que poderíamos tratar, aprofundar, corrigir as distorções, enfim, evitar os exageros. Eu concordo: juiz, promotor, Deputado, Ministro, Senador, desembargador, ninguém precisa ganhar mais do que 5.800 reais da Previdência Social pública, faz-se isso com a previdência complementar. Aliás, já existe a Fundação de Previdência Complementar do Servidor Público Federal do Poder Executivo Š FUNPRESP, que diz isso. Agora, o que é inadmissível é que o Governo faça uma reforma e toque no Regime Geral de Previdência Social Š RGPS, que é o INSS, cujo salário médio dos beneficiários é 1.370 reais. Ora, é uma coisa inaceitável! Aqui dentro discursam dizendo que vão tirar dos ricos, mas, na verdade, tiram dos pobres. Eles atiram contra os ricos, mas acertam nos pobres. Chumbo na pobreza, e ficam só com o discurso. O maior exemplo é a questão da idade, tanto do tempo de contribuição quanto da idade mínima. Eu não sou refratário a que seja preciso ter uma idade mínima para se aposentar. Concordo que se aposentar aos 50 anos é pouco, com 45 é muito pouco. Tem que haver uma idade mínima, mas o mínimo não pode ser o máximo. O piso jamais poderá ser o teto. E 65 anos é aposentadoria pela hora da morte. Depois que o cidadão morre, depois do velório do morto, depois que estão levando o corpo do falecido para o cemitério, chega um agente do INSS dizendo:  Segura o corpo do morto, que chegou a aposentadoria.  Aí é tarde. A justiça tarda, mas não falha, nessa hora falhou, porque chegou tão tarde que chegou depois. Exageraram na dose, e não dá para suportar. Falam em economia. Temos os dados que o Ministro apresentou. Está aqui o quadro que o Ministro apresentou: 1 trilhão e 72 bilhões de reais de economia em 10 anos, sendo 900 bilhões do RGPS e do INSS, dos que ganham 1.370 reais, dos que ganham 1 salário mínimo. São o viúvo, a viúva, o idoso pobre, a pessoa com deficiência, o agricultor, a agricultora, o professor, a professora, o pedreiro, o carpinteiro, o comerciário, o industriário, as pessoas com carteira de trabalho: é desses que querem tirar o couro. Dizem que do couro é que saem as correias. Dessa vez, querem tirar as correias do nosso couro, do nosso lombo, Deputado Afonso Motta. Não dá para aceitar, não com o meu voto, não com o nosso apoio, não sem a nossa crítica. O que é pior é o caso das mulheres. Atiram contra as mulheres de maneira covarde. As mais castigadas são as mulheres agricultoras, que se aposentam aos 55 anos, querem que se aposentem aos 60 anos. E há o caso das viúvas, as que sobrevivem. Normalmente, o homem morre primeiro. Eles não querem que a viúva herde a pensão do falecido. Aí o falecido morre, leva a pensão para o cemitério e fica dizendo:  Vem para cá, meu bem, vem para cá também . É risível se não fosse macabro. É isso que eles querem. Querem que o cara que morreu torça para que a viúva morra também. O idoso pobre aos 65 anos não vai receber nada. Só vai receber aos 70 anos, para que nesse período morra, e o Governo não gaste com ele. Então, é uma economia desgraçada, infeliz. Eu digo isso aqui, Deputado Subtenente Gonzaga, Deputado Afonso Motta, Deputado Gil Cutrim, Deputado Eduardo Bismarck, pela alma da minha mãe, que já faleceu. Para que fazer isso contra as mulheres e contra os mais pobres? Não estão vendo, não estão enxergando? Sabem e negam! Para que vir aqui mentir? Uma mentira dita mil vezes vira verdade. Agora, imaginem a própria verdade repetida. É essa verdade que nós temos que repetir aqui na Casa para que os surdos, os cegos, os mudos comecem a falar, comecem a enxergar e comecem a ouvir. Ora, e o déficit da Previdência? Claro que há déficit! Sabem por quê? Porque de tudo que entra na Previdência um terço ou 30% eles levam para a Desvinculação de Receitas da União Š DRU para pagar juros para bancos e para banqueiros. É claro que falta, pois eles tiram. Não há como não faltar, sem contar os devedores. Está aí a Vale, esta de Brumadinho, que enterrou um monte de gente viva: deve. A Friboi, da carne azeda, deve. Os bancos devem. Os times de futebol devem. Todo mundo deve. Eles devem e não negam que devem, reconhecem que estão devendo, sabem que devem, mas não pagam nunca. E isso sem contar os sonegadores e aqueles que têm ainda isenção. Deputado Motta, sabe qual é a diferença entre o corajoso e o covarde? O corajoso enfrenta os grandes, os fortes e os poderosos; o covarde se prevalece dos miseráveis, dos fracos e dos pequenos. O Governo não tem coragem de enfrentar os grandes devedores da Previdência, de cobrar quem deve, mas é prevalecido ,  é covarde o suficiente para pisar no pescoço do idoso pobre, do professor, da professora, do agricultor, da agricultora, da pessoa com deficiência. Não dá para aceitar! Os Municípios. Na maioria dos Municípios, em quase 80%, os munícipes recebem mais da Previdência Social, do INSS, do que o Município recebe do FPM. Prefeitos, fiquem de olho, fiquem de olho! Comércio dos Municípios, fique de olho! Vocês vão pagar essa conta. Dizem que vão tirar dos ricos, mas vocês é que vão pagar! E vocês não são ricos. Reunião de: 16/04/2019 Os militares. Veja bem, falaram aqui dos militares os corajosos. Eu disse:  Agora vão meter a baioneta nos militares! Vão meter a metralha! São muito machos!  Chegaram na frente, ajoelharam-se nos pés deles, lamberam as botas deles e pediram penico. Posto milico, com todo respeito!  (Risos.) Disseram que iam economizar 96 bilhões de reais. Economizaram, sim, 96 bilhões de reais, mas, aí, deram, com a outra mão, 86 bilhões de reais. A economia foi de 10 bilhões de reais. A montanha pariu o rato: 10 bilhões de reais é menos do que um terço da receita desse salário do abono da miséria que eles dão ao cidadão no cotidiano. O Bolsa Família é 32 bilhões de reais por ano, um terço dele é mais do que 10 bilhões de reais. Eles vão economizar dos militares 10 bilhões de reais em 10 anos. Isso é nada! E eu não estou criticando os militares. Eles estão certos. Isso é tão bom para eles que eu quero para o RGPS, eu quero para o idoso pobre, eu quero para as pessoas com deficiência, eu quero para o professor, para a professora. Por isso, temos que fazer o enfoque. Enfim, para encerrar o cálculo da aposentadoria, ela está em 80% dos melhores salários de 1994 para cá. Isso melhora o saldo da tua aposentadoria. Agora vai ser 100%. Tu trabalhas os primeiros 10 anos ganhando de 1 a 2 salários mínimos; outros 10 anos, de 2 a 3 salários mínimos; mais outros 10 anos, para chegar aos 30 anos, de 3 a 4 salários mínimos; e últimos 10 anos, para chegar aos 40 anos, de 4 a 5 salários mínimos. Média: 5 salários mínimos em 1 é 2,5 mil reais. O teto da Previdência vai ser 2 mil e 500 reais! Anotem aí e fiquem sabendo! Eu apresentei um voto em separado que vou defender na hora certa e apresentei duas emendas supressivas, para retirar o BPC e retirar os agricultores dessa reforma famigerada, para eles saírem da reforma. Para concluir, Sr. Presidente, quero dizer, por fim, da capitalização. Eu sou do sistema, sou da PREVI, do Banco do Brasil. Essa capitalização é falsa, é fajuta, não é igual à da PREVI, não é o patrão e o empregado contribuindo, é só o empregado. É uma poupança miserável que vai terminar em nada. A tal da capitalização nocional do Ministro, eu traduzo como sendo a capitalização sem noção. Essa é a capitalização do Ministro. E isso não dá para aceitar! Então, podem votar aqui, não com o meu apoio, não com o meu voto, não sem minha crítica, porque nós não vamos votar contra o RGPS, contra o idoso pobre, a viúva, o viúvo, as professoras, o agricultor, nós não vamos votar contra os pequenos. A reforma não pode tirar de quem não tem para dar, porque esses já deram o que tinham para dar.  (Palmas.)"
10/04/2019,FELIPE FRANCISCHINI,PRB,MG,"Muito obrigado, Deputado Pompeo de Mattos. Com a palavra o eminente Deputado Eduardo Bismarck."
10/04/2019,EDUARDO BISMARCK,PDT,CE,"Obrigado, Presidente Lafayette. Eu queria aproveitar a oportunidade para parabenizar V.Exa. pela condução dos trabalhos ao longo desta tarde e parabenizar todos os colegas que falaram anteriormente. Quero começar dizendo a V.Exa. e todos os colegas que eu sou, sim, a favor de uma reforma da Previdência. Eu gostaria de assumir isso, e acho que não há ninguém aqui que não é a favor, porque sabemos da situação em que a Previdência se encontra. Porém, com essa reforma que nos foi apresentada, à qual nós temos a obrigação aqui de dizer amém ou não Š somente isso, não existe um meio termo Š, nós não podemos concordar. O PDT, assim como eu, acha que nós deveríamos estar discutindo aqui uma reforma da Previdência que atenda a população mais carente, que tire, sim, privilégio de quem tem, mas que seja justa com o Fisco do nosso País. Também gostaria de dizer, já cumprimentando os nossos colegas do PDT que estão aqui Š Deputados Afonso Motta, Pompeo de Mattos, que me antecedeu, Gil Cutrim, que está ao meu lado, Sergio Vidigal, Dagoberto Nogueira, Subtenente Gonzaga, Túlio Gadêlha, Fábio Henrique Š que, num seminário realizado há pouco tempo, nós já começamos esse debate e construímos, com o Deputado Mauro Benevides Filho e o nosso Presidente Ciro Gomes e junto com a bancada, uma Previdência fundada em três pilares. Há o pilar social, onde ninguém, independentemente de contribuição ou não, receberá menos do que um salário mínimo, e não é isso que está nessa proposta. Há o pilar da repartição. O que é isso? Um teto. É daí que nós retiramos os privilégios. Nós vamos ter um teto de 4 mil reais, de 5 mil reais, e quem quiser complementa a Previdência com, sim, um regime de capitalização. Nesses dois pilares, podemos analisar com que idade a pessoa pode se aposentar, por região, por sexo, por profissão, podemos olhar o professor, o militar, a condição de cada um no Ceará ou no Rio Grande do Sul. Há o último pilar, que eu já adiantei, da capitalização complementar. Essa proposta não nos diz como é a capitalização que o Governo quer, ela não nos diz como é o modelo de sistema nocional ou o sistema sem noção, como disse o Deputado Pompeo. Nós desconhecemos o modelo, só ouvimos falarem do nocional Š em inglês,  notional  Š, mas sem dizerem como será o modelo. E, aí, é importante que o Ministro venha aqui dizer isso, o que não o fez. Reunião de: 16/04/2019 Outra coisa que não tem nessa PEC é a contribuição patronal, Deputado Afonso. Veja só, não está escrito, no texto da Constituição, que o patrão tem que contribuir. Será apenas o trabalhador contribuindo. É preciso que se coloque uma alíquota qualquer ou deixe para colocar uma alíquota depois, mas, não, zero, sem dizer nada. Eu gostaria de dizer que eu apresentei um voto em separado, que está aqui, o Voto nº 5. Eu peço que, depois, os meus pares se debrucem sobre ele, que vai pela inconstitucionalidade dessa matéria. Mas eu queria chamar atenção também para este estudo que eu trouxe ontem aqui, dos quatro maiores institutos de estudos de Direito Previdenciário. Eu fico impressionado que quatro institutos de Direito Previdenciário tenham feito uma análise minuciosa desta PEC e tenham concluído pela sua inconstitucionalidade. E, aqui, o nosso relatório nem sequer trata disso. Para mim, também é um absurdo que esta Comissão, a Comissão de Constituição e Justiça, não faça a análise supressiva de pontos inconstitucionais. Isso é uma incongruência, isso me causa espécie, Sr. Presidente. Como nós não podemos retirar do texto partes que são inconstitucionais? Nós vamos deixar para quem? Para a Comissão Especial fazer essa análise? Com base em quê? Não será na inconstitucionalidade, pois, da inconstitucionalidade, quem trata somos nós. Quando o Supremo analisa a inconstitucionalidade ou a constitucionalidade de uma lei, ele vai em artigo por artigo. Nós temos que questionar isso porque, aqui na Comissão de Constituição e Justiça, não estamos cumprindo com o nosso papel enquanto legisladores, de defensores da Constituição. Sobre o meu voto em separado, gostaria de chamar atenção para dois pontos que me causam muito preocupação e são inconstitucionais do meu ponto de visto. Ataco outros, mas queria começar por esses. Se o tempo sobrar, falarei dos demais. O primeiro deles é a desconstitucionalização. Em poucas palavras, para quem não conhece o que é, hoje, para mudar a Previdência, eu preciso de uma PEC, que precisa de três quintos dos votos aqui nesta Casa, ou seja, a cada cinco Deputados, três teriam que votar. Esta PEC que está na nossa mesa, agora, quer trocar isso, substituir que uma lei complementar de iniciativa exclusiva do Executivo possa, por maioria absoluta, alterar a lei. Sabem o que vai acontecer, nobres colegas? A cada 4 anos, como já vem acontecendo por PEC, o Presidente de plantão, seja ele do lado A ou do lado B, vai querer mudar a Previdência. E os trabalhadores que estão nos ouvindo vão ficar como cachorros correndo atrás do rabo do gato: na hora que eles pensarem que alcançaram a aposentadoria, vem um presidente de plantão e muda. Eles nunca vão alcançar a Previdência. Isso é um crime com o trabalhador comum. Não podemos permitir isso. Outro ponto em que eu me debrucei bastante e que já foi falado aqui é a questão do dado atuarial. Eu falei para o Ministro Paulo Guedes que nós precisamos desses dados. Na audiência pública seguinte, eu falei para os representantes do Governo, Deputado Dagoberto, que precisávamos dos dados atuariais. É princípio da Constituição termos os dados atuariais. Não podemos permitir que seja votada uma PEC sem esses dados. Quando o Governo apresenta a PEC, ele só olha a despesa e, sem os dados atuariais, não sabe do risco. O que são os dados atuariais? O risco social, a morte por idade avançada, a maternidade, a invalidez, entre outros riscos. Precisamos saber desses riscos sociais. Há outros pontos que eu ataco também. Para concluir, em função do tempo, eu lembro o princípio da inobservância e o princípio da isonomia, de que já foi falado aqui pela Deputada Margarete. Aí eu queria falar da condição intangível ao acesso do segurado especial, o trabalhador rural. Quem não lembra, quem não estudou, quem não sabe que, em 1990, foi instituída a aposentadoria do trabalhador rural, para evitar o êxodo para as cidades grandes? E é esse êxodo que vai voltar a acontecer no nosso País. A dificuldade colocada para a aposentadoria do trabalhador rural é tão grande, mas tão grande Š a ponto de que, quando não há lavoura nem roça, ele tem que complementar com 600 reais ao ano durante 15 anos Š que o trabalhador rural vai acabar nas grandes cidades. O BPC acaba com o princípio da dignidade da pessoa humana. É uma coisa que nós precisamos observar aqui. Não podemos deixar passar o BPC nesta Casa. É um crime! Já estão querendo colocar 400 reais no texto da Constituição, sem atualização. Todo mundo que não conseguir se aposentar vai acabar indo para o BPC, e isso se não tiver uma casa da Faixa 1 do Minha Casa, Minha Vida, porque, se tiver, o imóvel ultrapassa o valor. Outra coisa é o princípio da independência dos Poderes. Ela proíbe o foro nacional do TRF 1, proíbe que, lá no meu Aracati, por exemplo, o Prefeito possa escolher entre a Vara Federal de Brasília, que às vezes é mais especializada em um tema, ou a vara da comarca local, que é mais rápida e especializada em outro. Isso seria uma alteração de iniciativa do Judiciário, Presidente. Há outra coisa. Queria citar um caso aqui do STJ, que criou uma pensão para um enteado que estava sob a guarda de um falecido. Essa PEC diz que nenhum benefício pode ser criado em função de decisão judicial. Isso, ao meu ver, é inconstitucional também. Reunião de: 16/04/2019 Eu queria lembrar o que eu falei aqui para o Ministro Paulo Guedes, sobre a importância dos valores do BPC e da aposentadoria rural. E já peço 30 segundos a mais no meu tempo, Sr. Presidente, para concluir. O Fundo de Participação dos Municípios Š FPM de todo o Ceará é de 4,1 bilhões de reais. Com o valor do BPC, que, por si só, é de 3,1 bilhões de reais, mais a aposentadoria rural, de 400 milhões de reais, são 3,5 bilhões de reais que foram injetados na economia do Ceará, no ano de 2018. Esses 3,5 bilhões de reais do BPC e da aposentadoria rural, frente aos 4,1 bilhões de reais do FPM, demonstram a necessidade de esses valores não serem cortados. Corte os privilégios, Governo! Corte os privilégios, mas não corte dos mais pobres! Eu gostaria que todos se debruçassem sobre o voto pela inconstitucionalidade, que nos dessem essa oportunidade. Muito obrigado."
10/04/2019,FELIPE FRANCISCHINI,PRB,MG,"Muito obrigado, Deputado. Com a palavra o eminente Deputado Gil Cutrim, do PDT do Maranhão."
10/04/2019,GIL CUTRIM,PDT,MA,"Boa tarde, Sr. Presidente, Deputado Lafayette. Com muita honra, V.Exa. está conduzindo este trabalho na maior da parte da tarde. Srs. Deputados, Sras. Deputadas, imprensa, o Brasil que nos vê e nos escuta está ansioso por esse tão grande debate da famosa PEC 6/19, que trata única e exclusivamente da reforma da Previdência. Eu faço coro, corroboro os discursos aqui proferidos pelo Deputado Pompeu de Matos, companheiro do Partido Democrático Trabalhista, e pelo meu amigo, o Deputado Eduardo Bismarck. Deputado Dagoberto, há algo que também me causa espécie quando nós nos deparamos numa Comissão de Constituição e Justiça e de Cidadania. Eu já li, reli e tornei a ler o art. 32 do Regimento Interno desta Casa, que diz:  São as seguintes as Comissões Permanentes e respectivos campos temáticos ou áreas de atividade (...).  Aí vamos para o inciso IV, que trata da responsabilidade desta grandiosa Comissão de Constituição e Justiça e de Cidadania..."
10/04/2019,FELIPE FRANCISCHINI,PRB,MG,Eu pediria à assistência que diminuísse o volume da voz. O orador está falando.
