data,autor,partido,uf,discurso
04/07/2019,ALICE PORTUGAL,PcdoB,BA,O PCdoB vota sim a esta supressão.
04/07/2019,MARCELO RAMOS,PL,AM,Como vota o Cidadania?  (Pausa.) Como vota o PV?  (Pausa.) Como vota o PMN?  (Pausa.) Como vota a REDE?
04/07/2019,JOENIA WAPICHANA,REDE,RR,"Sr. Presidente, a REDE orienta o voto sim, por entender que há possibilidade de retornar a uma proposição mais justa. Por essa razão, eu considero que há tempo ainda de repensar e considerar o que está propondo esta emenda, justamente para que haja uma consideração na média de 80% das maiores contribuições. Para fazer justiça social, a orientação é o voto sim."
04/07/2019,MARCELO RAMOS,PL,AM,Como vota o PTB?
04/07/2019,MARCELO MORAES,PTB,RS,"Presidente, na verdade, a derrubada deste destaque representa a diminuição do poder de compra dos aposentados. Eu vejo o Governo se vangloriando de dar um desconto de 0,5% na sua alíquota. Isso representa apenas 7 reais para os trabalhadores do RGPS, que ganham em média 1.400 reais. O que eu não vejo, Deputado Henrique Fontana, é o Governo explicar por que descontar na aposentadoria 400 reais por mês de todos esses trabalhadores e trabalhadoras que vão cair para o salário mínimo. Então, é importante aprovarmos este destaque na Comissão. Se não tivermos sucesso aqui, que trabalhemos muito fortemente para tentar validar este destaque no plenário. Reunião de: 04/07/2019 O PTB orienta o voto sim. Obrigado, Presidente.  (Palmas.)"
04/07/2019,MARCELO RAMOS,PL,AM,O PTB orienta o voto sim. Como vota a Minoria?  (Pausa.)
04/07/2019,LÍDICE DA MATA,PSB,BA,"O microfone desta bancada não está funcionando, Presidente. Sr. Presidente, a Minoria também orienta o voto sim, porque está exatamente buscando voltar ao texto a média de 80% das maiores contribuições, garantido, portanto, a manutenção do valor de aposentadoria a que hoje o trabalhador já tem direito. Não podemos permitir a regra determinada pelo atual relatório, que é extremamente nefasta ao direito do trabalhador. Novamente a discussão é sobre a regra de cálculo prevista, porque ela está dentro da lógica que comanda esta reforma da Previdência, que é a lógica fiscalista de cortar, cortar, cortar, como uma motosserra completamente descontrolada, todos os direitos dos trabalhadores que lhe passarem pela frente. A Minoria não pode concordar com isso e, portanto, orienta o voto sim."
04/07/2019,MARCELO RAMOS,PL,AM,Como vota a Oposição?
04/07/2019,ALESSANDRO MOLON,PSB,RJ,"Presidente, este é mais um destaque da Oposição para retirar do texto crueldades contra o povo brasileiro. Esta proposta de reforma foi apresentada dizendo-se que serviria para combater privilégios. Esse trecho que o Governo quer manter na proposta fará com que quem ganha 1.400 reais, 1.500 reais tenha a sua aposentadoria reduzida para 1.300 reais, 1.200 reais. Estes são os privilégios que o Governo Bolsonaro e quem o apoia querem combater: um mínimo de condições de vida digna na velhice para o povo brasileiro. Daqui a pouco vamos ter outro destaque voltado para o andar de cima. Vamos ver como o Governo e seus aliados vão votar quando se tratar da desoneração do setor exportador. Vamos ver como é que agem em relação ao andar de cima. A Oposição vota sim, Sr. Presidente."
04/07/2019,MARCELO RAMOS,PL,AM,"A Oposição vota sim. Como votam PSL, PP, PL, PSD, MDP, PRB, PSDB, DEM, Solidariedade, Podemos, PROS, PSC, NOVO, Avante, Patriota, Maioria?"
04/07/2019,ALEXANDRE FROTA,PSL,SP,É não!
04/07/2019,MARCELO RAMOS,PL,AM,A Maioria vota não. Como vota o Governo?
04/07/2019,MAJOR VITOR HUGO,PSL,GO,O Governo vota não.
04/07/2019,MARCELO RAMOS,PL,AM,"O Governo vota não. A Presidência solicita aos Srs. Deputados que tomem seus lugares, a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação. (Procede-se à votação.)"
04/07/2019,MARCELO RAMOS,PL,AM,"Falta algum Deputado votar?  (Pausa.) Deputada Lídice, vote aqui. Venha por aqui.  (Pausa.) Está encerrada a votação. (Procede-se à apuração.)"
04/07/2019,MARCELO RAMOS,PL,AM,"Peço à Secretaria que publique o resultado: ﬁsimﬂ, 13; ﬁnãoﬂ, 32. Rejeitada a parte destacada da emenda. Fica mantido o texto do Relator Em votação o Destaque nº 58, do PT, para votação em separado do § 2º do art. 27 do substitutivo, com vistas a sua supressão. Com a palavra o Deputado Henrique Fontana, pelo tempo de 5 minutos. Reunião de: 04/07/2019"
04/07/2019,HENRIQUE FONTANA,PT,RS,"Presidente, eu sei que todos estão cansados, eu também. Mas isto aqui vai mexer com a vida de milhões de brasileiros. E, nos próximos 90 dias, nós vamos debater muito esta matéria, porque, na minha avaliação, o Governo não vai conseguir votar esta matéria antes do dia 17, agora, de julho. Não há clima para isso. Não há maioria para isso. Este destaque que nós estamos trazendo, que vamos debater muitas vezes, é uma forma de reduzir valor de aposentadoria, como eu tenho dito, de puro ajuste fiscal. Eu tenho dado esse exemplo, porque sempre se justifica a adequação paramétrica de um sistema de Previdência quando há o aumento da idade média da população. Agora, nós não podemos dizer que as dificuldades das contas públicas do Brasil... Eu vejo aqui alguns colegas dizerem O Brasil está quebrado e quem quebrou o Brasil foi a Previdência.  Nem uma coisa nem outra é verdade. O Brasil não está quebrado. O Brasil tem 380 bilhões de dólares em reservas e 1 trilhão e 200 bilhões na conta única do Tesouro. E a Previdência de quem ganha 1.500 reais, 2 mil reais, 2.500 reais de aposentadoria não pode ser a causa de o Brasil quebrar. Estão procurando no endereço errado, Deputado Samuel, o ajuste de contas. Eu sou a favor de ajustar as contas públicas. Aliás, encaminhei aqui muitas vezes votações, suportei estes cansaços, como Líder do Governo Lula, como Líder do Governo Dilma. Votamos aqui o FUNPRESP, que é a mais importante reforma estruturante para a Previdência do nosso País. E, quero destacar que, quando votamos isso, Deputado Silvio, veja a ironia, o hoje Presidente Bolsonaro votou contra essa que era uma mudança estruturante, que respeitava o critério de entrada. Olha, vamos mudar a regra para os novos servidores públicos! Agora, aqui, o que nós trazemos com este destaque? Este destaque quer cortar 20%, 30%, 40% do valor das aposentadorias. O anterior, de que eu falei, cortava 15%. Há trabalhadores, Deputado Molon, que, se este aqui não for aprovado, perdem 15%, Deputado Heitor Schuch. E podem perder mais 30% ou 40% por este outro critério. Ou seja, são duas regras draconianas, Deputado Paulo, para cortar a aposentadoria. Por exemplo, um trabalhador da construção civil, um trabalhador metalúrgico vai se aposentar, Deputado Evair, com 65 anos, por idade, se ele tiver 25 anos de carteira assinada só, porque pegou muito desemprego, muito trabalho informal, tentou uma atividade por conta própria, veio crise econômica e não pôde pagar o seu carnê do INSS, aquele mês, se ele tiver 25 anos, veja bem, 10 a mais do que o mínimo de 15%. Só por ter esses 25 anos, ele vai ser cortado em 30% da aposentadoria. Se ele tiver direito hoje a se aposentar com 1.500 reais, só por esta regra, vão baixar para 1.050 reais. Isso é confisco! Ele não pode voltar a viver, a trabalhar na sua vida de novo porque já tem 62 anos. Vão tirar o pão da boca dele quando ele não tem como reagir. Isso é covardia contra quem ganha pouco. Usem um pouco dessa coragem de vocês para votar o imposto sobre grandes fortunas, para votar o imposto sobre lucros e dividendos. Alguém perguntou há pouco:  Por que é que não votaram, nos 12 anos, 13 anos em que ficaram no Governo?  Porque a Oposição ao nosso Governo não deixava votar o imposto sobre lucros e dividendos. E, nós os Deputados da Oposição entregamos os nossos 130 votos na hora em que o Governo quiser, para votar o imposto sobre lucros e dividendos. Mas o Governo do Bolsonaro não quer o imposto sobre lucros e dividendos, porque o Paulo Guedes e o Bolsonaro querem proteger os mais ricos e esfolar os mais pobres. Essa é que é a verdade."
04/07/2019,MARCELO RAMOS,PL,AM,"Deputada Jandira Feghali, V.Exa. tem o tempo de 5 minutos."
04/07/2019,JANDIRA FEGHALI,PcdoB,RJ,"Presidente, eu imagino que alguns aqui já não queiram mais nos ouvir, mas nós vamos falar assim mesmo, porque a nossa batalha, a nossa resistência é por convicção. Eu quero inclusive registrar a minha homenagem ao símbolo da nossa resistência aqui hoje. Depois de tantas horas de debate, de batalha, está sentada aqui, a minha frente, uma nordestina, ex-Prefeita de São Paulo, Deputada Luiza Erundina, que, na minha opinião, é o símbolo de horas de debate e de compromisso com o povo brasileiro.  (Palmas.) Saibam que este debate... Eu debato a seguridade social brasileira há 30 anos. E dói, dói ver o que está acontecendo aqui, porque nós temos obviamente um sentimento de luta política. Mas dá indignação, porque aqui entra também a história de cada um, a compreensão que cada um tem dos processos, da construção e das conquistas que o povo brasileiro fez para ter o seu patrimônio dentro da Constituição Federal. E, hoje em dia, muitos não querem ouvir, mas a atual fase do capital é aquela que diz claramente:  Teremos uma grande massa de contingentes dos chamados descartáveis e sem serventia . Isso é o que estamos fazendo aqui. É exatamente essa vocalização do grande capital que diz:  Essa parte aí não importa, vamos governar para 10% ou 20% da população.  É exatamente isso que esta reforma hoje representa, porque, se quisessem de fato mexer com a economia, se quisessem de fato fazer o ajuste fiscal para valer, por que não mexem nos juros? Nós estamos pagando 380 bilhões de juros mais 790 de amortização só em 2018. Mas esse dinheiro é sagrado. Nesse não se mexe porque não tem a ver com o povo. Mas tem a ver com o grande interesse do capital no Brasil. Reunião de: 04/07/2019 Há muita proposta circulando aqui, Deputado Samuel, Deputado Marcelo, que de fato faz aumentar a arrecadação. Mas era preciso que derrubássemos a Emenda Constitucional nº 95, de 2016, porque vocês podem arrecadar o que quiserem, mas não podem gastar nem em custeio nem em investimento. E é investimento que gera emprego, é crédito que gera emprego, é a possibilidade de desenvolvimento das empresas nacionais produtivas que gera emprego. Neste momento, o Governo brasileiro está privatizando oito refinarias. Isso significa abrir mão de 25 bilhões por ano. Seriam 250 bilhões em 10 anos. Para dar sabem para quem? Para a Exxon, para a Chevron e para a Shell, as nossas concorrentes na área de petróleo. É para isso que serve esse Governo, para abrir mão do Estado brasileiro e das suas empresas estratégicas, doando-as de mão beijada, e bater continência para a bandeira americana, coisa que nós nunca fizemos. A bandeira brasileira é nossa, é do povo brasileiro, é de todos nós. Agora, aqui, neste destaque, neste cálculo de benefício, o que se faz? Substitui-se um cálculo de 80% das melhores remunerações, considerando os trabalhadores do regime privado, que também vai impactar no serviço público, nos servidores públicos, um contingente enorme de trabalhadores, fazendo 60% de uma média, que já é menor. O que é isso?! E eu vejo aqui uma energia enorme para gritar:  Acabou o tempo! . Sorriso nos lábios! Gente, essa energia toda é o que mesmo? É desconhecer a realidade? É cinismo? É sadismo? É uma crueldade implantada no DNA das pessoas ou é a perda de referência e de relação e de compromisso com o povo brasileiro? Sinceramente, eu saio daqui hoje muito indignada Š muito indignada! E é com essa indignação que nós vamos mobilizar a sociedade, porque a votação no plenário vem aí. E aguardem, porque a luta política e a história não perdoarão o que vocês estão fazendo com o povo brasileiro. Muito obrigada, Presidente.  (Palmas.)"
04/07/2019,MARCELO RAMOS,PL,AM,"Obrigado, Deputada Jandira. O Deputado Samuel tem a palavra."
04/07/2019,SAMUEL MOREIRA,PSDB,SP,"Não, mais uma vez, então, mudança das regras de cálculo Š e nós já conversamos sobre isso Š para ficar tudo do jeito que está. Então orientamos para que volte para o texto. O destaque retira do texto, e nós queremos que volte para o texto. O voto é sim."
04/07/2019,MARCELO RAMOS,PL,AM,Como vota o PT?
04/07/2019,CARLOS VERAS,PT,PE,"Sr. Presidente, Sras. e Srs. Deputados, o PT orienta o voto não ao relatório, não a este ataque brutal ao trabalhador, à trabalhadora. Veja bem, um trabalhador que ia se aposentar com 2 mil reais vai se aposentar, após 20 anos de contribuição, com 1.200 reais. Onde está a justiça? Onde está o privilégio? Não há privilégio, não há combate ao privilégio. Há combate a uma aposentadoria digna e minimamente justa de trabalhadores e trabalhadoras, que trabalharam durante tanto tempo, que doaram a sua vida para construir este País. Infelizmente, há Parlamentares que vêm aqui para retirar direitos importantes, tão importantes como o direito de ter uma aposentadoria minimamente digna, minimamente justa. Por isso, o PT vota não."
04/07/2019,MARCELO RAMOS,PL,AM,O PT vota não. Como vota o PSB?
04/07/2019,ALESSANDRO MOLON,PSB,RJ,"Presidente, o PSB vota a favor da retirada do texto e, portanto, vota não à matéria destacada. Esta é uma das partes mais cruéis também do texto. É ela que vai reduzir em 40%, como disse muito bem o Deputado Henrique Fontana, o valor do benefício a ser pago para aqueles que trabalharem o tempo mínimo, que é exagerado, de 20 anos, como mostramos no destaque do PSB. Por esta razão, o PSB vota não à matéria destacada e espera que ela seja retirada, para evitar que um trabalhador que ganha 1 salário e meio, um pouco mais do que isso, tenha 40% da sua renda retirada e passe os últimos dias ou anos de sua vida com uma limitação dos seus recursos, sem poder ter uma velhice minimamente digna. Por esta razão, a Oposição vota não, Sr. Presidente."
04/07/2019,MARCELO RAMOS,PL,AM,V.Exa. encaminhou pelo PSB ou conto logo como Oposição? Reunião de: 04/07/2019
04/07/2019,ALESSANDRO MOLON,PSB,RJ,Não. Eu encaminhei pelo PSB. Pela Oposição vai encaminhar o Deputado Henrique Fontana ou o Deputado Aliel Machado.
04/07/2019,MARCELO RAMOS,PL,AM,O.k. Como vota o PDT?
04/07/2019,PAULO RAMOS,PDT,RJ,"Sr. Presidente, o DEM e o PSDB voltaram ao poder depois do golpe e aproveitaram as forças políticas acumuladas naquele momento para dar um golpe na classe trabalhadora com a reforma trabalhista. DEM e PSDB continuaram agregados ao poder com a eleição de Bolsonaro. E agora estão cumprindo a mesma agenda liberal sob a liderança de Paulo Guedes: o desmonte do Estado. O que se estranha é que o Governo Bolsonaro tem vários Ministros, oriundos dos quadros das três Forças Armadas, que estão aí entregando o patrimônio nacional. Não é possível deixar de concluir que o agrado que o Bolsonaro deu à cúpula militar é para essa associação do DEM com o PSDB, para trair o povo brasileiro, entregar a alma do povo brasileiro, destruir a Previdência e ainda continuar aí governando, infernizando e assassinando trabalhadores! O PDT vota não."
04/07/2019,MARCELO RAMOS,PL,AM,O PDT vota não. Como vota o PCdoB?
04/07/2019,ALICE PORTUGAL,PcdoB,BA,"Sr. Presidente, Srs. Deputados, como eu disse anteriormente, acabaram o verniz e o pudor. Neste caso, é a tentativa de afastar definitivamente uma grande massa de brasileiros da aposentadoria. A reforma é uma reforma fiscal; é uma reforma que, na verdade, quer fazer de conta que é o suposto déficit da Previdência que gera a crise. E ainda colocam essa dúvida, essa sensação de culpa nos trabalhadores quando dizem:  Ah,   todo mundo perde um pouco . Todo mundo perde um pouco?! Os bancos estão perdendo o quê? O grande capital está perdendo o quê? Na verdade, estão oferecendo na bandeja a soberania nacional, entregando de bandeja um naco de mercado para as seguradoras e os fundos de pensão explorarem a Previdência Social. O PCdoB vota não e repudia esta reforma da Previdência."
04/07/2019,MARCELO RAMOS,PL,AM,O PCdoB vota não. Como vota o Cidadania?  (Pausa.) Como vota o PV?  (Pausa.) Como vota o PMN?  (Pausa.) Como vota a REDE?
04/07/2019,JOENIA WAPICHANA,REDE,RR,"A REDE vota não, por considerar que é injusta a proposição do texto e que nós temos a possibilidade de suprimir e substituir essas regras. Dessa forma, a REDE se posiciona não."
04/07/2019,MARCELO RAMOS,PL,AM,A REDE vota não. Como vota a Minoria?
04/07/2019,LÍDICE DA MATA,PSB,BA,"Sr. Presidente, a Minoria também vota não, para retirar e alterar o texto do Relator, para denunciar aqui, já passando da 1 hora da manhã, a crueldade dessa reforma da Previdência. É uma reforma em que todo o seu texto prepara para a capitalização, libera a exploração, a gestão privada no sistema público do regime próprio nos Municípios, nos Estados e União. É uma reforma da Previdência que vai contra as mulheres, contra as viúvas, que vão ter diminuída a possibilidade de uma pensão. É uma reforma da Previdência que, sem dúvida nenhuma, vai ferir de morte o direito do trabalhador mais pobre neste País. É por isso que nós estamos resistindo até a esta hora, para denunciar, para demonstrar que... (Desligamento automático do microfone.)"
04/07/2019,MARCELO RAMOS,PL,AM,O PSB vota não. V.Exa. já encaminhou no início. Como vota o PSOL?  (Pausa.)
04/07/2019,LÍDICE DA MATA,PSB,BA,"É a Minoria, Sr. Presidente. Reunião de: 04/07/2019"
04/07/2019,MARCELO RAMOS,PL,AM,"A Minoria vota não. Desculpe-me, Deputada. Como vota o PSOL?"
04/07/2019,LUIZA ERUNDINA,PSOL,SP,"O PSOL vai manter a nossa posição de resistência às maldades que estão sendo preparadas, perpetradas contra o nosso povo. É claro que estamos cansados, mas não desanimados. A luta só está começando. A força do povo é suficiente para superar essas maldades, esse movimento que se faz de traição a um povo e de confisco das conquistas e direitos que, a duras penas, o povo brasileiro acumulou ao longo das últimas décadas. Não vou desanimar. Não vamos desanimar. Até nos acostumamos a olhar um para o outro e dizer, nas madrugadas em que ficamos resistindo nesta Casa:  Lutamos como nunca, perdemos como sempre, mas a luta continua!  A nossa inspiração é o povo! Vamos continuar juntos com a população, ajudando a população a enfrentar essa tragédia que recai sobre ela com essa desgraça da reforma da Previdência."
04/07/2019,MARCELO RAMOS,PL,AM,"Como vota o PSOL, Deputada?"
04/07/2019,LUIZA ERUNDINA,PSOL,SP,"Essa juventude, essas companheiras e esses companheiros que junto conosco estão resistindo nesta Casa são inspiração e força para eu continuar lutando por aquilo que dei a minha vida e que me sustenta até hoje... (Desligamento automático do microfone.)"
04/07/2019,MARCELO RAMOS,PL,AM,"Deputada Erundina, todo mundo tem muito respeito por V.Exa. (Intervenções simultâneas ininteligíveis.)"
04/07/2019,MARCELO RAMOS,PL,AM,"Vamos ter calma, pessoal. Calma. Calma. Calma. O PSOL vota não. (Intervenção fora do microfone.)  (Palmas.) (Manifestação no plenário: Muito bem! Viva a Erundina!)"
04/07/2019,MARCELO RAMOS,PL,AM,"Como vota a Oposição?  (Pausa.) Enquanto chega o microfone ao Deputado Aliel Machado, indago como vota o PSL?  (Pausa.) Como vota o PP?  (Pausa.) Como vota o PL?  (Pausa.) Como vota o PSD?  (Pausa.) Como vota o MDB?  (Pausa.) Como vota o PRB?  (Pausa.) Como vota o PSDB?  (Pausa.) Como vota o DEM?  (Pausa.) Como vota o Solidariedade?  (Pausa.) Como vota o PTB?  (Pausa.) Como vota o Podemos?  (Pausa.) Como vota o PROS?  (Pausa.) Como vota o PSC?  (Pausa.) Como vota o NOVO?  (Pausa.) Como vota o Avante?  (Pausa.) Como vota o Patriota?  (Pausa.) Como vota a Maioria? (Intervenção fora do microfone.) Reunião de: 04/07/2019"
04/07/2019,MARCELO RAMOS,PL,AM,A Maioria vota sim. Como vota o Governo? (Intervenção fora do microfone.)
04/07/2019,MARCELO RAMOS,PL,AM,O Governo vota sim. Como vota a Oposição?
04/07/2019,ALIEL MACHADO,PSB,PR,"Presidente, o que nós estamos tratando aqui é do cálculo tanto da idade quanto da porcentagem. Atualmente, as pessoas que já têm idade mínima para se aposentar Š 65 anos Š, as pessoas do RGPS, o trabalhador mais simples tem direito a 85% do seu salário com 15 anos de contribuição. Mas, a partir de hoje, com 15 anos, ele não vai ter direito a nada; com 16 anos, nada; com 17, nada; com 18 e 19, nada. E, quando ele tiver, se ele tiver, 20 anos de contribuição Š quero lembrar que o trabalhador do RGPS é o trabalhador que não é privilegiado Š, ainda assim a porcentagem cairá para 60% apenas. É isso o que estou dizendo. Um trabalhador que recebe 1.500 reais, que contribuiu a vida inteira, que tem dificuldade, já está idoso, vai ver a sua renda cair para mil reais. Isso é muito desumano. Por isso, nós votamos não."
04/07/2019,MARCELO RAMOS,PL,AM,"A Oposição vota não. Vamos passar para a votação pelo painel eletrônico. A Presidência solicita aos Srs. Deputados que tomem os seus lugares, a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação. Queiram seguir a orientação do visor de cada posto. (Procede-se à votação.)"
04/07/2019,MARCELO RAMOS,PL,AM,Falta algum Deputado votar?  (Pausa.) Está encerrada a votação. (Procede-se à apuração.)
04/07/2019,MARCELO RAMOS,PL,AM,"Peço à Secretaria que publique o resultado: sim, 33; não, 10. A matéria está aprovada. Fica mantido o texto do Relator. Vamos agora enfrentar o último destaque."
04/07/2019,HENRIQUE FONTANA,PT,RS,Sr. Presidente...
04/07/2019,MARCELO RAMOS,PL,AM,"Deputado, eu vou anunciar o último destaque e já passo a palavra para V.Exa. Destaque nº 142, do Bloco PP/MDB/PTB, de bancada, para votação do parágrafo único do art. 31 do substitutivo, preservando-se a redação do  caput."
04/07/2019,HENRIQUE FONTANA,PT,RS,Sr. Presidente...
04/07/2019,MARCELO RAMOS,PL,AM,"Pois não, Deputado Henrique Fontana."
04/07/2019,HENRIQUE FONTANA,PT,RS,"Presidente, eu queria fazer uma sugestão à base do Governo. Este é um destaque do Governo, de partidos da base do Governo, que termina diminuindo a receita da Previdência. Acho que a base do Governo poderia retirar este destaque. Poderíamos, por acordo, retirar o destaque e manter o texto do Relator, que preserva a receita da Previdência. E terminaríamos mais rápido a votação."
04/07/2019,MARCELO RAMOS,PL,AM,"Deputado Henrique, este é um destaque de votação em separado e não pode mais ser retirado nesta etapa. Só destaque de emenda pode ser retirado a qualquer momento."
04/07/2019,HENRIQUE FONTANA,PT,RS,"Vamos fazer um acordo Š todo mundo o registra Š para derrotar o destaque. Assim, mantemos o texto do Relator."
04/07/2019,MARCELO RAMOS,PL,AM,"Eu passo a palavra, para falar a favor da matéria, à Deputada Gleisi Hoffmann. Reunião de: 04/07/2019"
04/07/2019,GLEISI HOFFMANN,PT,PR,"Sr. Presidente, quero começar a fala me solidarizando e saudando a Deputada Luiza Erundina, que simbolizou hoje aqui a resistência na luta que se faz pelos direitos do povo brasileiro, e repudiando o desrespeito que observamos aqui. Só podem ser pessoas desqualificadas para fazer o que fizeram. Quero, Sr. Presidente, iniciar essa... (Tumulto no plenário.)"
04/07/2019,GLEISI HOFFMANN,PT,PR,"Peço que recoloque meu tempo, Sr. Presidente."
04/07/2019,MARCELO RAMOS,PL,AM,"Deputada, o tempo está parado. Nós estamos no último destaque. Vamos ouvir a Deputada Gleisi. Vamos seguir."
04/07/2019,GLEISI HOFFMANN,PT,PR,"Sr. Presidente e Sr. Relator, pelo menos em um ponto nós vamos concordar nessa discussão toda. Nós vamos votar contra esse destaque do Bloco do PP/MDB/PTB, exatamente de acordo com o que o Deputado Fontana disse: ele diminui a base arrecadatória da Previdência. Sr. Relator, V.Exa. colocou no texto que as empresas que fizerem a substituição da contribuição previdenciária, que, em vez de contribuir pela folha, contribuir pelo faturamento, não vão poder ser beneficiárias de isenções e não vão poder também ter um parcelamento superior a 60 meses, e as exportadoras perdem a isenção constitucional, o que é absolutamente correto, porque, quando se faz a opção de contribuir pelo faturamento, é vantajoso para as empresas. Isso foi proposta dos nossos governos. Fizemos isso para melhorar o setor produtivo, para desonerá-lo, para melhorar a vida das empresas e, portanto, gerar mais empregos. Mas não é justo que essas vantagens sejam sobrepostas. As vantagens têm que ser equilibradas. Já ganham vantagem por contribuir sobre o faturamento. Então, não há por que se beneficiarem de outros aspectos que beneficiam as empresas. Mas eu queria aproveitar para dizer que nós fizemos isso exatamente com uma visão de desenvolvimento do País. Aproveito o tempo que tenho aqui para responder a insinuações que aconteceram no começo desta reunião. Tenho ouvido aqui, quando se fala em quebrar o País, que o PT quebrou o País. Eu queria perguntar aos nobres colegas se um governo, como foi o Governo do PT e de seus parceiros, quebrou o Brasil quando pagou o Fundo Monetário Internacional. Nunca mais aqueles homens de maletas pretas vieram aqui exigir que o Brasil se ajoelhasse ou que estivesse com o pires na mão. O PT quebrou o Brasil quando fez 300 bilhões de reservas internacionais, que é o que está segurando para que não quebre efetivamente? O PT quebrou o Brasil quando baixou a dívida pública à margem de 50% do Produto Interno Brasileiro? Hoje, a dívida pública bruta está 80% do PIB. O PT quebrou o Brasil quando fez superávit financeiro e orçamentário por 10 anos consecutivos? Não, o PT não quebrou o Brasil. Além de tudo isso na macroeconomia, os nossos governos proporcionaram um crescimento de 50% em média do PIB brasileiro. O desemprego caiu a menos de 5%. Até 2015, praticamente havia pleno emprego no Brasil. O salário mínimo duplicou. Fizemos o reajuste real. O crédito cresceu quatro vezes, inclusive com juros mais baixos proporcionados pelos bancos públicos, que V.Exas. querem privatizar agora. As pessoas puderam comprar carro, casa, eletrodomésticos; a venda no varejo cresceu; duplicou a produção de veículos. Nós tivemos os maiores investimentos estrangeiros na época em que governamos. Então, como é que o PT quebrou o Brasil? V.Exas. estão aí há 4 anos, depois do golpe da Dilma. Prometeram a este País um mundo de flores, dizendo que tudo ia melhorar. O que nós temos hoje são quase 14 milhões de desempregados, renda baixa, pessoas sofrendo, subemprego, por uma reforma trabalhista que retirou direitos. V.Exas. estão vendendo o patrimônio público, não têm projeto de desenvolvimento para este País. É por isso que apostam em reformas que retiram direitos, quando tinham que apostar em um plano de desenvolvimento que melhorasse a circulação do dinheiro na sociedade brasileira e a arrecadação. Então, contra fatos não há argumentos. Parem de repetir asneiras e vão ver lá no  site  do Banco Central quais foram os resultados que nós tivemos na maioria do nosso Governo. V.Exas. estão enfrentando uma crise internacional, que começou em 2015 e 2016, de forma errada. Vão levar o Brasil para o buraco e o povo brasileiro para o sofrimento.  (Palmas e apupos.)"
04/07/2019,MARCELO RAMOS,PL,AM,"Com a palavra o Deputado Evair Vieira de Melo, pelo tempo de 5 minutos. (Intervenções simultâneas ininteligíveis.) Reunião de: 04/07/2019"
04/07/2019,MARCELO RAMOS,PL,AM,"Pessoal, só um pouquinho. Nós não vamos tacar fogo aqui, no final da reunião. O Deputado Evair Vieira de Melo tem a palavra."
